"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
06073008360,06,073,008360,83.9,2.6024,3
06073008361,06,073,008361,84.8,3.7062,3
06073008362,06,073,008362,81.9,1.7967,3
06073008364,06,073,008364,81.6,2.18,2
06073008365,06,073,008365,83.1,2.0503,3
06073008366,06,073,008366,82.5,2.1243,3
06073008501,06,073,008501,81,1.3551,3
06073008502,06,073,008502,81.8,1.5566,3
06073008503,06,073,008503,81.5,1.1375,3
06073008504,06,073,008504,82.1,1.5112,3
06073008505,06,073,008505,79.5,1.0946,3
06073008506,06,073,008506,79.5,1.598,3
06073008507,06,073,008507,80.1,1.1187,2
06073008509,06,073,008509,83.1,2.0763,3
06073008510,06,073,008510,80.1,0.9811,2
06073008511,06,073,008511,79.7,2.2892,3
06073008512,06,073,008512,84.1,1.5858,3
06073008513,06,073,008513,84.9,2.7472,3
06073008600,06,073,008600,81.7,2.1418,1
06073008701,06,073,008701,77.8,2.5134,3
06073008702,06,073,008702,79.9,0.8762,2
06073008800,06,073,008800,78.2,0.957,2
06073008901,06,073,008901,82.8,2.2587,3
06073008902,06,073,008902,81,2.3179,3
06073009000,06,073,009000,82.7,3.2771,3
06073009101,06,073,009101,82.7,1.5663,3
06073009102,06,073,009102,82.5,2.3749,3
06073009103,06,073,009103,81.4,1.159,3
06073009104,06,073,009104,81.3,1.3261,3
06073009107,06,073,009107,86.2,2.9124,3
06073009201,06,073,009201,81.8,2.3484,3
06073009202,06,073,009202,84,1.8005,3
06073009301,06,073,009301,79,1.376,3
06073009304,06,073,009304,81.2,2.9073,2
06073009305,06,073,009305,78,2.3516,3
06073009306,06,073,009306,78.6,1.7875,1
06073009502,06,073,009502,80.6,1.7289,3
06073009504,06,073,009504,85.3,2.4231,3
06073009505,06,073,009505,80,1.094,3
06073009506,06,073,009506,81.1,1.3976,3
06073009507,06,073,009507,82.6,2.0807,3
06073009509,06,073,009509,79.7,3.8956,3
06073009602,06,073,009602,80.3,1.3805,3
06073009603,06,073,009603,83.5,2.6704,3
06073009604,06,073,009604,83.1,1.8985,3
06073009703,06,073,009703,81.4,1.4089,3
06073009704,06,073,009704,85.2,2.0085,3
06073009705,06,073,009705,78.2,1.3943,3
06073009706,06,073,009706,85.1,1.2769,3
06073009802,06,073,009802,80.5,1.191,2
06073009804,06,073,009804,80.3,0.9489,3
06073009805,06,073,009805,82.7,1.9029,3
06073010001,06,073,010001,82.1,2.9804,3
06073010003,06,073,010003,84,2.0648,3
06073010004,06,073,010004,79.9,1.7807,3
06073010005,06,073,010005,83.6,1.8482,3
06073010009,06,073,010009,81.5,2.8034,3
06073010010,06,073,010010,81.8,1.6568,3
06073010011,06,073,010011,83.7,2.7646,3
06073010012,06,073,010012,83.9,3.8178,3
06073010013,06,073,010013,81.1,2.2791,3
06073010014,06,073,010014,80.2,1.0399,2
06073010015,06,073,010015,72.6,2.4106,3
06073010103,06,073,010103,83.8,2.682,3
06073010104,06,073,010104,78.1,1.0903,3
06073010106,06,073,010106,82.5,2.0278,3
06073010107,06,073,010107,83.8,2.1839,3
06073010109,06,073,010109,85.6,3.8862,1
06073010110,06,073,010110,82.2,2.1655,3
06073010111,06,073,010111,76.3,1.314,2
06073010112,06,073,010112,78.6,2.2739,3
06073010200,06,073,010200,79.9,1.9641,3
06073010300,06,073,010300,80.8,1.9385,3
06073010401,06,073,010401,79.3,3.1248,3
06073010402,06,073,010402,79.1,1.9425,3
06073010501,06,073,010501,80.9,3.1,3
06073010502,06,073,010502,75.9,1.7765,2
06073010601,06,073,010601,88.8,2.3509,3
06073010800,06,073,010800,82.3,1.2811,2
06073010900,06,073,010900,87.2,2.96,3
06073011000,06,073,011000,81.9,1.4743,3
06073011100,06,073,011100,84,1.7747,3
06073011601,06,073,011601,78.8,1.9973,3
06073011602,06,073,011602,73.4,1.4251,3
06073011700,06,073,011700,78.3,1.4542,1
06073011801,06,073,011801,76.6,2.1292,3
06073011802,06,073,011802,83.5,3.1259,3
06073011902,06,073,011902,79.6,1.1767,3
06073012002,06,073,012002,84.7,2.6364,3
06073012003,06,073,012003,81.7,1.9168,3
06073012101,06,073,012101,77.9,1.8214,3
06073012102,06,073,012102,84.4,2.6902,3
06073012200,06,073,012200,77.5,1.3942,3
06073012302,06,073,012302,79.7,2.022,3
06073012303,06,073,012303,78.7,1.3737,3
06073012304,06,073,012304,83.1,1.8661,3
06073012401,06,073,012401,75.9,1.2298,2
06073012402,06,073,012402,75.5,1.3052,3
06073012501,06,073,012501,77.8,2.3809,3
06073012502,06,073,012502,76.1,1.7389,3
06073012600,06,073,012600,76.6,1.2156,3
06073012700,06,073,012700,78.2,1.8034,3
06073012800,06,073,012800,78.7,1.3347,3
06073012900,06,073,012900,80.1,1.8301,3
06073013000,06,073,013000,82.3,1.97,3
06073013102,06,073,013102,79.2,1.9557,3
06073013103,06,073,013103,84.2,3.9418,3
06073013104,06,073,013104,81.4,2.3106,3
06073013203,06,073,013203,80.8,1.8861,3
06073013204,06,073,013204,78.3,1.8243,3
06073013205,06,073,013205,80.2,2.7981,3
06073013206,06,073,013206,79.6,1.26,1
06073013301,06,073,013301,84,2.1415,3
06073013302,06,073,013302,81.4,1.7634,3
06073013303,06,073,013303,83.9,1.8319,3
06073013306,06,073,013306,78.3,1.7326,3
06073013307,06,073,013307,82.1,2.2066,3
06073013308,06,073,013308,77.7,1.2617,2
06073013309,06,073,013309,86.7,2.4176,3
06073013310,06,073,013310,80.5,1.6751,1
06073013311,06,073,013311,84.6,2.4988,3
06073013312,06,073,013312,77.7,2.7383,3
06073013313,06,073,013313,83.8,2.6741,3
06073013314,06,073,013314,82.2,2.8739,2
06073013401,06,073,013401,82,0.8267,2
06073013409,06,073,013409,84.2,1.8387,3
06073013410,06,073,013410,79.9,0.9183,3
06073013411,06,073,013411,84.2,1.3497,3
06073013412,06,073,013412,81.3,1.216,3
06073013414,06,073,013414,86.4,2.3668,3
06073013415,06,073,013415,80.9,2.1735,3
06073013416,06,073,013416,80.4,1.4221,3
06073013417,06,073,013417,82.2,1.6887,2
06073013418,06,073,013418,81.1,1.4656,2
06073013419,06,073,013419,82.2,1.6012,2
06073013420,06,073,013420,80.9,1.9295,2
06073013421,06,073,013421,83.3,2.9934,3
06073013503,06,073,013503,79.9,1.4701,3
06073013504,06,073,013504,82.5,2.055,3
06073013505,06,073,013505,83.2,2.3245,3
06073013506,06,073,013506,81.8,2.756,3
06073013601,06,073,013601,80.8,1.7462,3
06073013604,06,073,013604,80,1.2848,3
06073013605,06,073,013605,82.2,1.3455,3
06073013606,06,073,013606,83.7,1.4855,3
06073013701,06,073,013701,83.1,1.9266,3
06073013702,06,073,013702,80.1,1.6458,3
06073013801,06,073,013801,77,0.9767,3
06073013802,06,073,013802,73.7,1.8709,3
06073013903,06,073,013903,79.9,1.1959,3
06073013905,06,073,013905,81.9,2.4192,3
06073013906,06,073,013906,77.9,1.2349,1
06073013907,06,073,013907,75.9,1.7994,2
06073013908,06,073,013908,78,2.3608,3
06073013909,06,073,013909,78.9,2.1774,3
06073014001,06,073,014001,77.4,0.9232,2
06073014002,06,073,014002,81,2.208,3
06073014102,06,073,014102,81.3,2.9362,3
06073014200,06,073,014200,79.3,1.0163,3
06073014300,06,073,014300,77.3,1.8991,3
06073014400,06,073,014400,76.9,2.4533,3
06073014500,06,073,014500,78,1.4128,3
06073014601,06,073,014601,80.9,2.1562,3
06073014602,06,073,014602,83.6,1.7127,1
06073014700,06,073,014700,80.4,1.3982,3
06073014803,06,073,014803,82.2,1.3182,3
06073014804,06,073,014804,80.3,1.6799,3
06073014805,06,073,014805,79.3,1.2725,3
06073014806,06,073,014806,79,3.6331,3
06073014901,06,073,014901,80.7,1.9986,3
06073014902,06,073,014902,73.4,1.2971,3
06073015000,06,073,015000,80.1,1.5771,3
06073015100,06,073,015100,78.8,1.2928,3
06073015200,06,073,015200,82,1.5668,3
06073015301,06,073,015301,77.3,1.9221,3
06073015302,06,073,015302,78.4,1.6727,3
06073015403,06,073,015403,82.8,2.1283,3
06073015404,06,073,015404,79.6,1.4809,3
06073015405,06,073,015405,81.3,1.1474,3
06073015406,06,073,015406,81.7,1.6061,3
06073015501,06,073,015501,78.9,1.7486,3
06073015502,06,073,015502,76.8,1.5392,3
06073015601,06,073,015601,78.8,1.3857,3
06073015602,06,073,015602,81.6,1.8371,3
06073015701,06,073,015701,74.6,1.4721,3
06073015703,06,073,015703,77.5,1.2841,3
06073015704,06,073,015704,78,1.9079,3
06073015801,06,073,015801,79.8,3.6647,3
06073015802,06,073,015802,67.5,1.3563,3
06073015901,06,073,015901,71.9,2.7105,3
06073015902,06,073,015902,76.3,1.8821,3
06073016000,06,073,016000,78.2,1.4585,3
06073016100,06,073,016100,79.1,1.1656,2
06073016201,06,073,016201,84,2.0594,3
06073016202,06,073,016202,77,1.9323,2
06073016301,06,073,016301,75.9,2.4839,2
06073016302,06,073,016302,75.3,1.299,3
06073016401,06,073,016401,74.3,1.0255,3
06073016402,06,073,016402,77.2,1.5883,3
06073016502,06,073,016502,78.4,1.4076,3
06073016503,06,073,016503,78.7,2.7525,3
06073016504,06,073,016504,74,1.3595,3
06073016605,06,073,016605,79.1,1.2508,3
06073016606,06,073,016606,80.7,1.9979,3
06073016607,06,073,016607,83,2.6963,3
06073016608,06,073,016608,78.6,1.655,3
06073016609,06,073,016609,79.1,1.5641,2
06073016612,06,073,016612,77.6,0.9943,3
06073016613,06,073,016613,80.8,2.4198,3
06073016614,06,073,016614,78.7,1.6727,3
06073016615,06,073,016615,80.3,3.4853,3
06073016616,06,073,016616,78.7,1.6971,3
06073016617,06,073,016617,77.7,1.3005,3
06073016701,06,073,016701,81.6,1.8527,3
06073016702,06,073,016702,75.8,1.6371,3
06073016802,06,073,016802,80.8,1.4428,3
06073016806,06,073,016806,76.6,1.8199,3
06073016807,06,073,016807,77.9,1.095,2
06073016809,06,073,016809,79.7,1.6406,3
06073016810,06,073,016810,79.5,1.8428,3
06073016811,06,073,016811,78.6,1.3398,3
06073016901,06,073,016901,78.8,1.4865,1
06073016902,06,073,016902,77.2,2.0033,3
06073017006,06,073,017006,85.9,2.1035,3
06073017009,06,073,017009,83.1,3.5545,3
06073017010,06,073,017010,79.5,1.4645,3
06073017015,06,073,017015,87.4,2.2835,3
06073017018,06,073,017018,82.5,1.9061,3
06073017019,06,073,017019,85.1,1.4588,3
06073017020,06,073,017020,82.3,1.2051,2
06073017021,06,073,017021,80.8,2.1181,3
06073017022,06,073,017022,86.7,2.5659,3
06073017029,06,073,017029,89.2,3.3456,3
06073017030,06,073,017030,81.5,1.0298,2
06073017031,06,073,017031,84.2,3.89,3
06073017032,06,073,017032,80.6,1.1768,1
06073017033,06,073,017033,82,1.6313,3
06073017034,06,073,017034,81.3,1.9248,3
06073017035,06,073,017035,83.7,3.086,3
06073017036,06,073,017036,81.6,1.6548,2
06073017037,06,073,017037,84.1,2.4299,3
06073017039,06,073,017039,84.8,2.2331,3
06073017040,06,073,017040,80.9,1.1423,3
06073017041,06,073,017041,81.6,2.2814,3
06073017042,06,073,017042,81.4,1.9123,2
06073017043,06,073,017043,82.9,2.3194,3
06073017044,06,073,017044,81.6,1.709,2
06073017045,06,073,017045,81.4,1.5533,2
06073017046,06,073,017046,88.2,3.791,3
06073017047,06,073,017047,81.8,3.2324,3
06073017048,06,073,017048,78.8,1.3672,3
06073017049,06,073,017049,78.9,1.3228,3
06073017050,06,073,017050,81.3,1.7945,3
06073017051,06,073,017051,85,1.8547,3
06073017052,06,073,017052,86.4,3.2232,3
06073017053,06,073,017053,85.8,2.7136,3
06073017054,06,073,017054,78.1,1.9489,3
06073017055,06,073,017055,81.6,1.2429,2
06073017056,06,073,017056,80.6,1.8371,3
06073017104,06,073,017104,83.4,1.8571,3
06073017107,06,073,017107,82.6,2.9295,3
06073017108,06,073,017108,83.1,1.779,3
06073017200,06,073,017200,81.8,1.4908,2
06073017303,06,073,017303,80.6,1.6244,3
06073017304,06,073,017304,83.1,1.079,2
06073017305,06,073,017305,85.1,1.5163,3
06073017306,06,073,017306,82.6,1.4375,3
06073017401,06,073,017401,80.2,1.5122,3
06073017403,06,073,017403,83.9,1.3495,3
06073017404,06,073,017404,82.6,1.5495,3
06073017501,06,073,017501,82.6,1.7981,3
06073017502,06,073,017502,78.3,1.2732,3
06073017601,06,073,017601,89.3,1.5052,3
06073017603,06,073,017603,82.3,1.6952,3
06073017604,06,073,017604,80.8,1.0712,3
06073017701,06,073,017701,83.7,2.4222,3
06073017702,06,073,017702,81.3,1.8523,3
06073017801,06,073,017801,81,1.1419,3
06073017809,06,073,017809,81.9,1.9302,3
06073017810,06,073,017810,82.5,2.0413,3
06073017811,06,073,017811,84.9,1.8673,3
06073017813,06,073,017813,84.2,1.6684,3
06073017900,06,073,017900,83.5,1.5933,3
06073018000,06,073,018000,84.6,1.8045,3
06073018100,06,073,018100,77.8,1.1442,3
06073018200,06,073,018200,83.2,3.0107,3
06073018300,06,073,018300,78.4,2.0575,3
06073018400,06,073,018400,77.6,3.0151,3
06073018504,06,073,018504,80.1,1.4499,3
06073018507,06,073,018507,80.2,1.1029,1
06073018509,06,073,018509,78.3,1.8651,3
06073018510,06,073,018510,84,2.9003,3
06073018511,06,073,018511,80.9,2.0802,3
06073018512,06,073,018512,78.6,1.7784,3
06073018513,06,073,018513,83.3,1.7356,3
06073018514,06,073,018514,80.2,2.4329,1
06073018515,06,073,018515,85.6,1.8437,3
06073018516,06,073,018516,81.5,2.6355,3
06073018517,06,073,018517,82.5,1.7903,3
06073018518,06,073,018518,77.3,1.2463,3
06073018519,06,073,018519,77.7,1.0794,3
06073018601,06,073,018601,80.6,2.4546,3
06073018603,06,073,018603,80.6,2.4446,3
06073018608,06,073,018608,82.9,1.6766,3
06073018609,06,073,018609,79.5,1.7831,1
06073018610,06,073,018610,80.7,1.9817,1
06073018611,06,073,018611,82.6,2.0351,3
06073018612,06,073,018612,75.1,1.6656,3
06073018613,06,073,018613,79.2,2.2521,2
06073018614,06,073,018614,79.8,1.596,3
06073018802,06,073,018802,82.6,1.3823,3
06073018803,06,073,018803,83,1.6796,3
06073018903,06,073,018903,80.2,1.2151,3
06073018904,06,073,018904,78,1.2011,3
06073018905,06,073,018905,82,1.3896,3
06073018906,06,073,018906,80.1,1.4431,3
06073019001,06,073,019001,85.2,1.9262,3
06073019002,06,073,019002,78.3,1.7941,3
06073019101,06,073,019101,83.4,2.8702,1
06073019103,06,073,019103,83.5,2.7596,3
06073019105,06,073,019105,80.1,0.9054,3
06073019106,06,073,019106,79.4,0.7444,3
06073019107,06,073,019107,82.4,2.3808,3
06073019203,06,073,019203,78.9,1.3851,3
06073019205,06,073,019205,78.7,1.0015,3
06073019206,06,073,019206,75.8,1.2016,3
06073019207,06,073,019207,84.4,1.8965,3
06073019208,06,073,019208,81.6,1.4548,3
06073019301,06,073,019301,81.3,1.4477,3
06073019302,06,073,019302,82.2,1.8318,3
06073019303,06,073,019303,79.1,2.27,3
06073019403,06,073,019403,82.3,2.6829,3
06073019404,06,073,019404,78.7,1.2619,2
06073019405,06,073,019405,79.5,2.3395,3
06073019406,06,073,019406,76.1,1.2236,3
06073019503,06,073,019503,78,2.2591,3
06073019601,06,073,019601,79.9,2.2577,3
06073019602,06,073,019602,79.5,1.0871,2
06073019701,06,073,019701,81.6,1.7613,3
06073019702,06,073,019702,82.7,1.712,3
06073019803,06,073,019803,81.7,1.6289,3
06073019804,06,073,019804,82.2,1.7042,3
06073019805,06,073,019805,79.5,0.8838,2
06073019806,06,073,019806,87.2,2.6844,3
06073019808,06,073,019808,84.2,1.9191,3
06073019809,06,073,019809,84.5,1.7722,3
06073019902,06,073,019902,80.7,2.0283,3
06073019903,06,073,019903,80.2,1.7779,3
06073019904,06,073,019904,80.7,1.0958,3
06073019905,06,073,019905,81.2,1.2574,3
06073020013,06,073,020013,81.9,1.6795,3
06073020014,06,073,020014,83,1.4391,3
06073020015,06,073,020015,88.1,2.74,3
06073020016,06,073,020016,87.1,2.4044,3
06073020017,06,073,020017,80.6,1.6867,3
06073020018,06,073,020018,82.5,2.199,1
06073020019,06,073,020019,82.9,1.3588,3
06073020020,06,073,020020,81.9,1.9296,3
06073020021,06,073,020021,80.7,3.1815,1
06073020022,06,073,020022,84.1,2.1709,3
06073020023,06,073,020023,77.9,1.2631,3
06073020024,06,073,020024,81.5,1.6334,3
06073020025,06,073,020025,80.3,1.5303,3
06073020026,06,073,020026,82.4,1.3645,3
06073020027,06,073,020027,85.8,1.5997,3
06073020029,06,073,020029,79.6,1.2381,3
06073020103,06,073,020103,80.5,1.402,1
06073020105,06,073,020105,81.2,1.5903,3
06073020106,06,073,020106,82.9,2.6415,3
06073020107,06,073,020107,81,2.2004,1
06073020108,06,073,020108,79.1,1.4845,3
06073020109,06,073,020109,79.4,1.4066,3
06073020202,06,073,020202,78.6,2.0651,3
06073020206,06,073,020206,81.4,2.7646,3
06073020208,06,073,020208,79.4,2.4369,3
06073020209,06,073,020209,79.2,1.0401,3
06073020210,06,073,020210,79.6,2.9343,3
06073020211,06,073,020211,74.9,1.1772,3
06073020213,06,073,020213,76.3,3.9731,2
06073020214,06,073,020214,76.3,1.0043,2
06073020304,06,073,020304,86.1,2.1899,3
06073020305,06,073,020305,80.5,1.454,1
06073020306,06,073,020306,82.3,2.3403,3
06073020307,06,073,020307,80.9,1.322,3
06073020308,06,073,020308,75.6,1.0101,3
06073020309,06,073,020309,79.8,1.6833,3
06073020401,06,073,020401,83.8,2.2268,3
06073020403,06,073,020403,78.4,1.5826,3
06073020404,06,073,020404,80.2,1.2184,3
06073020405,06,073,020405,82.3,1.8185,2
06073020500,06,073,020500,76.7,1.3762,3
06073020601,06,073,020601,80.8,3.723,3
06073020602,06,073,020602,77,1.2521,3
06073020705,06,073,020705,79.9,1.077,3
06073020706,06,073,020706,78.5,1.0676,3
06073020707,06,073,020707,79.1,2.2903,1
06073020708,06,073,020708,86.8,2.7494,3
06073020709,06,073,020709,81.8,1.9746,3
06073020710,06,073,020710,83.7,2.8926,3
06073020801,06,073,020801,82.5,1.8655,1
06073020805,06,073,020805,81.9,3.3323,3
06073020806,06,073,020806,76.9,1.5078,3
06073020807,06,073,020807,79.5,2.0166,3
06073020809,06,073,020809,80.6,2.0265,3
06073020810,06,073,020810,81.7,1.6363,3
06073020811,06,073,020811,81.4,1.7374,3
06073020902,06,073,020902,77.4,1.5196,3
06073020903,06,073,020903,83.1,3.1161,3
06073020904,06,073,020904,79.1,2.3425,3
06073021000,06,073,021000,78.9,1.4012,2
06073021100,06,073,021100,79.9,1.3231,2
06073021202,06,073,021202,75.4,1.4469,3
06073021204,06,073,021204,87.2,2.941,3
06073021205,06,073,021205,81.8,2.048,3
06073021206,06,073,021206,81.3,2.6232,3
06073021302,06,073,021302,80.4,1.1668,3
06073021303,06,073,021303,83.1,2.0838,3
06073021304,06,073,021304,79.7,1.8644,3
06073021400,06,073,021400,84.2,2.2128,3
06073021500,06,073,021500,82.3,1.5149,2
06073021600,06,073,021600,93.4,3.1192,3
06073022000,06,073,022000,78.8,1.2509,2
06073022100,06,073,022100,83.7,1.9779,3
06075010100,06,075,010100,82.7,3.5901,3
06075010200,06,075,010200,85.9,2.4478,3
06075010300,06,075,010300,88.5,2.8316,3
06075010400,06,075,010400,84.6,1.8744,3
06075010500,06,075,010500,89.4,3.4636,3
06075010600,06,075,010600,80.5,1.916,3
06075010700,06,075,010700,79,3.2854,3
06075010800,06,075,010800,81,1.0936,2
06075010900,06,075,010900,82.7,1.4113,3
06075011000,06,075,011000,80.9,1.9382,3
06075011100,06,075,011100,77.4,2.57,3
06075011200,06,075,011200,84.5,1.6564,3
06075011300,06,075,011300,82.4,2.7336,3
06075011700,06,075,011700,78.1,1.8298,2
06075011800,06,075,011800,85,2.8158,3
06075011901,06,075,011901,85.9,3.2659,3
06075012000,06,075,012000,73.8,1.5491,3
06075012100,06,075,012100,82.2,3.7616,3
06075012201,06,075,012201,79.4,1.6926,2
06075012301,06,075,012301,72.2,2.9238,3
06075012302,06,075,012302,78.6,2.6066,2
06075012401,06,075,012401,77.1,1.5611,2
06075012402,06,075,012402,73.7,2.1251,3
06075012501,06,075,012501,70,1.8928,3
06075012502,06,075,012502,73.1,2.3683,3
06075012601,06,075,012601,82.7,1.5364,3
06075012602,06,075,012602,81.5,1.4882,3
06075012700,06,075,012700,81.9,1.8045,2
06075012800,06,075,012800,86.6,2.8362,3
06075012901,06,075,012901,82.6,2.8194,3
06075013000,06,075,013000,83.4,2.2376,3
06075013101,06,075,013101,82.7,2.3313,3
06075013102,06,075,013102,81.2,1.4216,2
06075013200,06,075,013200,87,2.2735,3
06075013300,06,075,013300,87.5,2.03,3
06075013400,06,075,013400,82.5,2.0789,3
06075013500,06,075,013500,82.6,3.2604,3
06075015200,06,075,015200,79.8,1.3574,3
06075015300,06,075,015300,80.5,1.9103,3
06075015400,06,075,015400,84.8,2.1572,3
06075015500,06,075,015500,79.7,1.7283,3
06075015600,06,075,015600,80,1.4235,3
06075015700,06,075,015700,87.3,3.0253,3
06075015801,06,075,015801,77.7,2.0207,3
06075015802,06,075,015802,77.8,2.1201,3
06075015900,06,075,015900,81.1,1.8192,3
06075016000,06,075,016000,81.3,1.1852,2
06075016200,06,075,016200,76,2.4605,3
06075016300,06,075,016300,80,1.409,2
06075016400,06,075,016400,78.4,1.5331,3
06075016500,06,075,016500,83.4,1.9289,3
06075016600,06,075,016600,82.1,2.4687,3
06075016700,06,075,016700,81.3,2.731,2
06075016801,06,075,016801,79.4,2.471,3
06075016802,06,075,016802,81.3,2.8194,2
06075016900,06,075,016900,78.6,2.6143,3
06075017000,06,075,017000,82.9,2.3615,3
06075017101,06,075,017101,85.4,3.4372,3
06075017102,06,075,017102,79,1.6934,3
06075017601,06,075,017601,71,2.515,3
06075017801,06,075,017801,83.4,2.0411,3
06075017802,06,075,017802,75.9,2.3455,3
06075020100,06,075,020100,75.7,2.0606,3
06075020200,06,075,020200,80.4,2.6135,3
06075020300,06,075,020300,81.5,2.1981,2
06075020401,06,075,020401,81.3,1.9209,3
06075020402,06,075,020402,81.5,1.5082,2
06075020500,06,075,020500,79.1,2.3834,3
06075020600,06,075,020600,81.5,1.7101,2
06075020700,06,075,020700,78.2,1.5911,3
06075020800,06,075,020800,80.1,2.7043,3
06075021000,06,075,021000,82.4,1.9713,2
06075021100,06,075,021100,81.5,1.3051,2
06075021200,06,075,021200,80.3,1.422,3
06075021300,06,075,021300,84,2.3003,3
06075021400,06,075,021400,84.6,3.009,3
06075021500,06,075,021500,82.1,2.5867,3
06075021600,06,075,021600,81.3,1.3456,2
06075021700,06,075,021700,83.3,1.5647,3
06075021800,06,075,021800,82.5,1.9272,3
06075022702,06,075,022702,82.8,2.0804,3
06075022704,06,075,022704,86,2.8548,3
06075022802,06,075,022802,78.2,1.2973,2
06075022803,06,075,022803,81.9,2.0521,3
06075022901,06,075,022901,79.4,1.4482,2
06075022902,06,075,022902,80.9,2.5889,3
06075022903,06,075,022903,80.1,2.5031,3
06075023001,06,075,023001,80.3,1.2782,3
06075023003,06,075,023003,79,1.5841,3
06075023102,06,075,023102,74.7,1.4405,3
06075023200,06,075,023200,74.9,1.8692,3
06075023300,06,075,023300,76.6,1.863,3
06075023400,06,075,023400,73,2.2369,3
06075025100,06,075,025100,84.1,2.3212,3
06075025200,06,075,025200,81.3,1.8513,3
06075025300,06,075,025300,82.4,1.2889,2
06075025401,06,075,025401,79,3.9802,3
06075025402,06,075,025402,81.2,2.264,3
06075025403,06,075,025403,82.5,1.7031,3
06075025500,06,075,025500,83.6,1.6548,3
06075025600,06,075,025600,83,1.1511,3
06075025701,06,075,025701,79.4,1.126,2
06075025702,06,075,025702,83.4,2.0787,3
06075025800,06,075,025800,79.3,1.9193,3
06075025900,06,075,025900,81.9,1.5278,3
06075026001,06,075,026001,83.5,1.9256,3
06075026002,06,075,026002,76.8,1.0186,3
06075026003,06,075,026003,78.7,1.1363,2
06075026004,06,075,026004,83.4,1.6695,3
06075026100,06,075,026100,87.6,2.0361,3
06075026200,06,075,026200,82.1,1.4227,3
06075026301,06,075,026301,82.5,1.7191,3
06075026302,06,075,026302,82.9,1.7464,3
06075026303,06,075,026303,84.2,1.8341,3
06075026401,06,075,026401,83.9,2.5585,3
06075026402,06,075,026402,79.2,1.96,3
06075026403,06,075,026403,81.4,1.7905,3
06075026404,06,075,026404,77.7,2.2511,3
06075030101,06,075,030101,81.5,1.5338,2
06075030102,06,075,030102,88.1,3.3143,3
06075030201,06,075,030201,84.7,2.6392,3
06075030202,06,075,030202,81.1,1.4767,3
06075030301,06,075,030301,88.9,3.202,3
06075030302,06,075,030302,83.7,2.0957,3
06075030400,06,075,030400,84.9,1.634,3
06075030500,06,075,030500,64.4,1.1585,3
06075030600,06,075,030600,83.7,2.1565,3
06075030700,06,075,030700,84.1,1.2819,3
06075030800,06,075,030800,86,1.5646,3
06075030900,06,075,030900,82.3,1.7576,3
06075031000,06,075,031000,84.4,1.8376,3
06075031100,06,075,031100,87.5,2.878,3
06075031201,06,075,031201,86.1,2.8724,3
06075031202,06,075,031202,81.8,1.9415,3
06075031301,06,075,031301,86.7,2.666,3
06075031302,06,075,031302,81.4,1.6517,3
06075031400,06,075,031400,79.6,1.7872,3
06075032601,06,075,032601,83.5,1.707,3
06075032602,06,075,032602,84.9,1.4597,3
06075032700,06,075,032700,86.5,1.909,3
06075032801,06,075,032801,83.5,1.5434,3
06075032802,06,075,032802,82.4,1.6656,3
06075032901,06,075,032901,85.6,1.7656,3
06075032902,06,075,032902,89.2,2.6342,3
06075033000,06,075,033000,84.7,1.6012,3
06075033100,06,075,033100,85.4,1.5018,3
06075033203,06,075,033203,80.7,2.5458,3
06075033204,06,075,033204,83.7,2.3209,3
06075035100,06,075,035100,86,1.902,3
06075035201,06,075,035201,82.8,1.442,3
06075035202,06,075,035202,85.7,2.7627,3
06075035300,06,075,035300,84.5,1.4702,3
06075035400,06,075,035400,85.9,1.9682,3
06075040100,06,075,040100,84.1,1.8385,3
06075040200,06,075,040200,87.7,3.5506,3
06075042601,06,075,042601,87.7,2.8852,3
06075042602,06,075,042602,81.5,1.8437,3
06075042700,06,075,042700,88.7,2.9001,3
06075042800,06,075,042800,88.2,2.3304,3
06075045100,06,075,045100,86.9,2.3374,3
06075045200,06,075,045200,84.6,1.9937,3
06075047600,06,075,047600,83.1,2.3749,3
06075047701,06,075,047701,84.1,1.7587,3
06075047702,06,075,047702,84.7,1.6438,3
06075047801,06,075,047801,89.2,2.3361,3
06075047901,06,075,047901,82.2,1.1817,3
06075047902,06,075,047902,85.3,2.322,3
06075060400,06,075,060400,79.7,1.6495,2
06075060502,06,075,060502,75.5,1.9116,3
06075060700,06,075,060700,81.3,1.7967,2
06075061000,06,075,061000,79.9,1.5811,3
06075061100,06,075,061100,83.6,1.8303,3
06075061200,06,075,061200,76,1.6462,1
06075061400,06,075,061400,75.8,2.1969,3
06075061500,06,075,061500,80.4,2.0303,3
06075980501,06,075,980501,75.3,1.3801,2
06077000100,06,077,000100,68.6,1.754,3
06077000300,06,077,000300,70.4,3.0096,3
06077000401,06,077,000401,75.7,1.8184,3
06077000402,06,077,000402,68.5,1.4095,1
06077000500,06,077,000500,75.9,1.8571,2
06077000600,06,077,000600,75.9,1.7655,2
06077000700,06,077,000700,71.4,1.9006,1
06077000801,06,077,000801,79.4,3.2297,3
06077000900,06,077,000900,73,1.2233,3
06077001000,06,077,001000,77.2,1.4555,3
06077001101,06,077,001101,79.9,1.8315,3
06077001102,06,077,001102,75.6,1.4416,3
06077001200,06,077,001200,75.6,2.868,3
06077001300,06,077,001300,72.6,1.9269,3
